site,YYMMMDD,yyyy.yyyy,__MJD,week,d,reflon,east(m),north(m),up(m),_ant(m),sig_e(m),sig_n(m),sig_u(m),__corr_en,__corr_eu,__corr_nu
POAL,23DEC17,2023.9589,60295,2293,0,-51.1,-1905.45764,-3328320.94007,76.73944,0.0075,0.00068,0.00076,0.00276,-0.03841,-0.00336,0.07474
POAL,23DEC18,2023.9617,60296,2293,1,-51.1,-1905.45592,-3328320.94179,76.74395,0.0075,0.00068,0.00075,0.00278,-0.03316,-0.01755,0.10933
POAL,23DEC19,2023.9644,60297,2293,2,-51.1,-1905.45744,-3328320.94195,76.72578,0.0075,0.00070,0.00076,0.00288,-0.02969,0.03348,0.08966
POAL,23DEC20,2023.9671,60298,2293,3,-51.1,-1905.45801,-3328320.93796,76.73217,0.0075,0.00071,0.00079,0.00293,-0.00344,0.04379,0.05393
POAL,23DEC21,2023.9699,60299,2293,4,-51.1,-1905.45855,-3328320.94102,76.73115,0.0075,0.00071,0.00079,0.00295,-0.02271,0.01394,0.08856
POAL,23DEC22,2023.9726,60300,2293,5,-51.1,-1905.45737,-3328320.94183,76.73566,0.0075,0.00071,0.00078,0.00293,-0.06564,-0.00124,0.06201
POAL,23DEC23,2023.9754,60301,2293,6,-51.1,-1905.45683,-3328320.94351,76.73265,0.0075,0.00071,0.00080,0.00301,-0.02406,0.03170,0.08234
POAL,23DEC24,2023.9781,60302,2294,0,-51.1,-1905.45665,-3328320.94367,76.74279,0.0075,0.00070,0.00078,0.00294,-0.02409,-0.05380,0.06177
POAL,23DEC25,2023.9808,60303,2294,1,-51.1,-1905.45853,-3328320.94184,76.74199,0.0075,0.00074,0.00084,0.00311,-0.04778,0.00370,0.07816
POAL,23DEC26,2023.9836,60304,2294,2,-51.1,-1905.46060,-3328320.94158,76.73521,0.0075,0.00067,0.00074,0.00271,-0.03034,-0.01306,0.09363
POAL,23DEC27,2023.9863,60305,2294,3,-51.1,-1905.45835,-3328320.94213,76.73750,0.0075,0.00072,0.00083,0.00296,-0.05293,-0.00828,0.07212
POAL,23DEC28,2023.9890,60306,2294,4,-51.1,-1905.45752,-3328320.94067,76.73847,0.0075,0.00071,0.00079,0.00296,-0.04937,-0.02264,0.09862
POAL,23DEC29,2023.9918,60307,2294,5,-51.1,-1905.45866,-3328320.93767,76.72983,0.0075,0.00075,0.00083,0.00319,-0.02226,0.02028,0.07470
POAL,23DEC30,2023.9945,60308,2294,6,-51.1,-1905.45718,-3328320.94229,76.73044,0.0075,0.00070,0.00081,0.00292,-0.01472,0.01738,0.10484
POAL,23DEC31,2023.9973,60309,2295,0,-51.1,-1905.45949,-3328320.93853,76.73575,0.0075,0.00069,0.00079,0.00283,-0.03883,-0.01353,0.07174
POAL,24JAN01,2024.0000,60310,2295,1,-51.1,-1905.45876,-3328320.94149,76.73239,0.0075,0.00069,0.00080,0.00289,-0.06340,-0.03884,0.06989
POAL,24JAN02,2024.0027,60311,2295,2,-51.1,-1905.45775,-3328320.94027,76.72594,0.0075,0.00071,0.00081,0.00309,-0.00787,-0.00660,0.13595
POAL,24JAN03,2024.0055,60312,2295,3,-51.1,-1905.45766,-3328320.94070,76.73995,0.0075,0.00070,0.00080,0.00286,-0.04600,0.00583,0.11565
POAL,24JAN04,2024.0082,60313,2295,4,-51.1,-1905.46103,-3328320.93950,76.74064,0.0075,0.00068,0.00079,0.00280,-0.05129,-0.00574,0.08927
POAL,24JAN05,2024.0110,60314,2295,5,-51.1,-1905.45778,-3328320.94020,76.74028,0.0075,0.00071,0.00082,0.00291,-0.02630,0.02008,0.11378
POAL,24JAN06,2024.0137,60315,2295,6,-51.1,-1905.45984,-3328320.93959,76.73909,0.0075,0.00071,0.00084,0.00297,-0.04749,-0.01147,0.11074
POAL,24JAN07,2024.0164,60316,2296,0,-51.1,-1905.45818,-3328320.93951,76.73736,0.0075,0.00073,0.00083,0.00303,-0.05990,-0.00829,0.06693
POAL,24JAN08,2024.0192,60317,2296,1,-51.1,-1905.45595,-3328320.93801,76.73810,0.0075,0.00072,0.00081,0.00309,-0.04108,-0.00207,0.07930
POAL,24JAN09,2024.0219,60318,2296,2,-51.1,-1905.45877,-3328320.93917,76.74316,0.0075,0.00073,0.00085,0.00305,-0.05886,-0.06644,0.07000
POAL,24JAN10,2024.0246,60319,2296,3,-51.1,-1905.45724,-3328320.94033,76.74663,0.0075,0.00071,0.00080,0.00293,-0.03074,0.02812,0.06715
POAL,24JAN11,2024.0274,60320,2296,4,-51.1,-1905.46051,-3328320.93964,76.74311,0.0075,0.00072,0.00084,0.00313,-0.02022,-0.03747,0.05964
POAL,24JAN12,2024.0301,60321,2296,5,-51.1,-1905.46120,-3328320.93905,76.73808,0.0075,0.00070,0.00084,0.00297,-0.06190,-0.02580,0.09104
POAL,24JAN13,2024.0329,60322,2296,6,-51.1,-1905.46076,-3328320.94056,76.74025,0.0075,0.00074,0.00085,0.00308,-0.05084,-0.04664,0.05718
POAL,24JAN14,2024.0356,60323,2297,0,-51.1,-1905.46015,-3328320.94001,76.74351,0.0075,0.00073,0.00086,0.00301,-0.06317,-0.04419,0.06034
POAL,24JAN15,2024.0383,60324,2297,1,-51.1,-1905.45732,-3328320.93968,76.73543,0.0075,0.00070,0.00079,0.00286,-0.03050,-0.01742,0.08572
POAL,24JAN16,2024.0411,60325,2297,2,-51.1,-1905.46032,-3328320.94158,76.73859,0.0075,0.00072,0.00082,0.00299,-0.03854,-0.00563,0.03178
POAL,24JAN17,2024.0438,60326,2297,3,-51.1,-1905.46227,-3328320.94036,76.72672,0.0075,0.00074,0.00084,0.00316,-0.04316,0.01734,0.07963
POAL,24JAN18,2024.0465,60327,2297,4,-51.1,-1905.45712,-3328320.93843,76.73996,0.0075,0.00071,0.00082,0.00299,-0.06346,0.01190,0.10278
POAL,24JAN19,2024.0493,60328,2297,5,-51.1,-1905.45894,-3328320.93546,76.74929,0.0075,0.00073,0.00082,0.00309,-0.03732,-0.01803,0.11851
POAL,24JAN20,2024.0520,60329,2297,6,-51.1,-1905.45844,-3328320.93820,76.72660,0.0075,0.00072,0.00085,0.00309,-0.04360,-0.07858,0.02023
POAL,24JAN21,2024.0548,60330,2298,0,-51.1,-1905.46097,-3328320.93580,76.73269,0.0075,0.00068,0.00078,0.00282,-0.04216,-0.04044,0.07742
POAL,24JAN22,2024.0575,60331,2298,1,-51.1,-1905.45991,-3328320.93810,76.72916,0.0075,0.00070,0.00080,0.00290,-0.06128,0.01730,0.09882
POAL,24JAN23,2024.0602,60332,2298,2,-51.1,-1905.45973,-3328320.93808,76.73571,0.0075,0.00068,0.00076,0.00277,-0.05337,-0.00508,0.13344
POAL,24JAN24,2024.0630,60333,2298,3,-51.1,-1905.45898,-3328320.93832,76.74182,0.0075,0.00070,0.00082,0.00295,-0.03794,0.01849,0.08506
POAL,24JAN25,2024.0657,60334,2298,4,-51.1,-1905.45981,-3328320.93843,76.74209,0.0075,0.00071,0.00082,0.00301,-0.05848,-0.04085,0.06795
POAL,24JAN26,2024.0684,60335,2298,5,-51.1,-1905.45987,-3328320.93498,76.72372,0.0075,0.00073,0.00082,0.00306,-0.04455,-0.02680,0.08262
POAL,24JAN27,2024.0712,60336,2298,6,-51.1,-1905.45868,-3328320.93509,76.73621,0.0075,0.00068,0.00079,0.00286,-0.04756,-0.05473,0.10217
POAL,24JAN28,2024.0739,60337,2299,0,-51.1,-1905.45864,-3328320.93709,76.73757,0.0075,0.00070,0.00079,0.00290,-0.05799,-0.04464,0.06664
POAL,24JAN29,2024.0767,60338,2299,1,-51.1,-1905.45780,-3328320.93610,76.73704,0.0075,0.00073,0.00087,0.00304,-0.07518,-0.01646,0.05212
POAL,24JAN30,2024.0794,60339,2299,2,-51.1,-1905.45933,-3328320.93988,76.74218,0.0075,0.00069,0.00077,0.00286,-0.04019,-0.02366,0.04678
POAL,24JAN31,2024.0821,60340,2299,3,-51.1,-1905.45878,-3328320.94005,76.73501,0.0075,0.00068,0.00079,0.00282,-0.03547,-0.03491,0.07549
POAL,24FEB01,2024.0849,60341,2299,4,-51.1,-1905.45821,-3328320.94075,76.74190,0.0075,0.00072,0.00078,0.00286,-0.03889,0.02486,0.03667
POAL,24FEB02,2024.0876,60342,2299,5,-51.1,-1905.45553,-3328320.94011,76.73646,0.0075,0.00073,0.00084,0.00296,-0.05796,0.00720,0.02422
POAL,24FEB03,2024.0903,60343,2299,6,-51.1,-1905.45659,-3328320.93942,76.73956,0.0075,0.00069,0.00077,0.00286,-0.05525,-0.00692,0.05041
POAL,24FEB04,2024.0931,60344,2300,0,-51.1,-1905.45865,-3328320.93708,76.73389,0.0075,0.00075,0.00084,0.00311,-0.03731,0.00635,0.02679
POAL,24FEB05,2024.0958,60345,2300,1,-51.1,-1905.45839,-3328320.93824,76.74187,0.0075,0.00069,0.00076,0.00285,-0.03181,0.01918,0.09305
POAL,24FEB06,2024.0986,60346,2300,2,-51.1,-1905.46064,-3328320.93872,76.74379,0.0075,0.00069,0.00078,0.00280,-0.00724,-0.03971,0.03413
POAL,24FEB07,2024.1013,60347,2300,3,-51.1,-1905.46105,-3328320.93974,76.74011,0.0075,0.00071,0.00082,0.00294,-0.02199,-0.01186,-0.00163
POAL,24FEB08,2024.1040,60348,2300,4,-51.1,-1905.45995,-3328320.94123,76.73841,0.0075,0.00075,0.00085,0.00311,-0.02481,-0.02461,0.05613
POAL,24FEB09,2024.1068,60349,2300,5,-51.1,-1905.45868,-3328320.93801,76.73601,0.0075,0.00074,0.00085,0.00305,-0.03409,-0.03652,0.05612
POAL,24FEB10,2024.1095,60350,2300,6,-51.1,-1905.45646,-3328320.94034,76.73464,0.0075,0.00071,0.00083,0.00291,-0.02548,-0.00970,0.04504
POAL,24FEB11,2024.1123,60351,2301,0,-51.1,-1905.45831,-3328320.93646,76.73570,0.0075,0.00073,0.00085,0.00313,-0.02496,-0.01881,0.08855
POAL,24FEB12,2024.1150,60352,2301,1,-51.1,-1905.45995,-3328320.93655,76.73921,0.0075,0.00080,0.00093,0.00332,-0.05631,-0.02744,-0.00110
POAL,24FEB14,2024.1205,60354,2301,3,-51.1,-1905.45834,-3328320.93898,76.73236,0.0075,0.00071,0.00081,0.00294,-0.04308,-0.02949,0.07512
POAL,24FEB15,2024.1232,60355,2301,4,-51.1,-1905.46071,-3328320.93919,76.73733,0.0075,0.00071,0.00079,0.00291,-0.02713,-0.05208,0.07016
POAL,24FEB16,2024.1259,60356,2301,5,-51.1,-1905.45914,-3328320.93679,76.73580,0.0075,0.00073,0.00084,0.00306,-0.02380,0.00476,0.03982
POAL,24FEB17,2024.1287,60357,2301,6,-51.1,-1905.45791,-3328320.94237,76.74175,0.0075,0.00078,0.00086,0.00320,-0.05186,-0.00389,0.04434
POAL,24FEB18,2024.1314,60358,2302,0,-51.1,-1905.45701,-3328320.93799,76.73945,0.0075,0.00071,0.00083,0.00299,-0.03210,-0.02374,0.07182
POAL,24FEB19,2024.1342,60359,2302,1,-51.1,-1905.45728,-3328320.93756,76.74223,0.0075,0.00071,0.00079,0.00292,-0.00796,0.02494,0.12465
POAL,24FEB20,2024.1369,60360,2302,2,-51.1,-1905.45858,-3328320.93765,76.73846,0.0075,0.00069,0.00079,0.00280,-0.06650,-0.00563,0.07019
POAL,24FEB21,2024.1396,60361,2302,3,-51.1,-1905.45906,-3328320.93562,76.73701,0.0075,0.00068,0.00077,0.00281,-0.02868,-0.03845,0.08834
POAL,24FEB22,2024.1424,60362,2302,4,-51.1,-1905.45743,-3328320.93779,76.74413,0.0075,0.00070,0.00080,0.00293,-0.01103,0.01705,0.07160
POAL,24FEB23,2024.1451,60363,2302,5,-51.1,-1905.45706,-3328320.94027,76.73302,0.0075,0.00075,0.00085,0.00314,-0.05290,0.02362,0.06479
POAL,24FEB24,2024.1478,60364,2302,6,-51.1,-1905.45644,-3328320.93899,76.73502,0.0075,0.00069,0.00080,0.00287,-0.04953,-0.02035,0.06062
POAL,24FEB25,2024.1506,60365,2303,0,-51.1,-1905.45793,-3328320.93821,76.73542,0.0075,0.00068,0.00076,0.00275,-0.03536,-0.02418,0.10760
POAL,24FEB26,2024.1533,60366,2303,1,-51.1,-1905.45587,-3328320.93493,76.73628,0.0075,0.00067,0.00077,0.00280,-0.02569,-0.02899,0.08890
POAL,24FEB27,2024.1561,60367,2303,2,-51.1,-1905.45948,-3328320.93783,76.73981,0.0075,0.00074,0.00084,0.00304,-0.03594,-0.04036,0.01914
POAL,24FEB28,2024.1588,60368,2303,3,-51.1,-1905.45788,-3328320.93925,76.73256,0.0075,0.00068,0.00078,0.00284,-0.05406,-0.00137,0.06884
POAL,24FEB29,2024.1615,60369,2303,4,-51.1,-1905.45761,-3328320.93760,76.72889,0.0075,0.00069,0.00079,0.00293,-0.04487,-0.00530,0.09073
POAL,24MAR01,2024.1643,60370,2303,5,-51.1,-1905.45647,-3328320.93808,76.74115,0.0075,0.00071,0.00080,0.00290,-0.05154,0.02889,0.10669
POAL,24MAR02,2024.1670,60371,2303,6,-51.1,-1905.45983,-3328320.93752,76.73576,0.0075,0.00070,0.00078,0.00292,-0.03250,-0.05384,0.09357
POAL,24MAR03,2024.1697,60372,2304,0,-51.1,-1905.46128,-3328320.93586,76.73021,0.0075,0.00071,0.00079,0.00295,-0.06171,-0.06605,0.08432
POAL,24MAR04,2024.1725,60373,2304,1,-51.1,-1905.46022,-3328320.93756,76.73729,0.0075,0.00068,0.00076,0.00281,-0.03247,-0.04521,0.09639
POAL,24MAR05,2024.1752,60374,2304,2,-51.1,-1905.45885,-3328320.93560,76.73180,0.0075,0.00069,0.00079,0.00284,-0.03636,-0.01673,0.07531
POAL,24MAR06,2024.1780,60375,2304,3,-51.1,-1905.45982,-3328320.93516,76.73367,0.0075,0.00068,0.00076,0.00276,-0.04463,-0.01990,0.06753
POAL,24MAR07,2024.1807,60376,2304,4,-51.1,-1905.45875,-3328320.93718,76.73381,0.0075,0.00069,0.00079,0.00284,-0.04915,-0.02356,0.05619
POAL,24MAR08,2024.1834,60377,2304,5,-51.1,-1905.45765,-3328320.93459,76.74070,0.0075,0.00074,0.00081,0.00307,-0.05272,-0.05575,0.07832
POAL,24MAR09,2024.1862,60378,2304,6,-51.1,-1905.45957,-3328320.93680,76.73919,0.0075,0.00070,0.00079,0.00289,-0.02535,-0.01620,0.08880
POAL,24MAR10,2024.1889,60379,2305,0,-51.1,-1905.45984,-3328320.93806,76.73007,0.0075,0.00068,0.00076,0.00278,-0.02811,-0.03656,0.09865
POAL,24MAR11,2024.1916,60380,2305,1,-51.1,-1905.45781,-3328320.93830,76.73196,0.0075,0.00067,0.00076,0.00276,-0.03336,-0.01634,0.07207
POAL,24MAR12,2024.1944,60381,2305,2,-51.1,-1905.45568,-3328320.93857,76.73453,0.0075,0.00069,0.00077,0.00282,-0.03446,0.01233,0.09171
POAL,24MAR13,2024.1971,60382,2305,3,-51.1,-1905.45915,-3328320.93603,76.73590,0.0075,0.00069,0.00078,0.00286,-0.03696,-0.02794,0.09236
POAL,24MAR14,2024.1999,60383,2305,4,-51.1,-1905.45999,-3328320.93728,76.73734,0.0075,0.00069,0.00078,0.00290,-0.04971,-0.03560,0.06930
POAL,24MAR15,2024.2026,60384,2305,5,-51.1,-1905.45869,-3328320.93557,76.73764,0.0075,0.00071,0.00080,0.00301,-0.02290,-0.04348,0.03311
POAL,24MAR16,2024.2053,60385,2305,6,-51.1,-1905.45969,-3328320.93638,76.73702,0.0075,0.00072,0.00083,0.00305,-0.06842,0.02748,0.04373
POAL,24MAR17,2024.2081,60386,2306,0,-51.1,-1905.46092,-3328320.93409,76.73183,0.0075,0.00069,0.00078,0.00287,-0.02673,-0.00216,0.06642
POAL,24MAR18,2024.2108,60387,2306,1,-51.1,-1905.46005,-3328320.93541,76.73646,0.0075,0.00070,0.00082,0.00296,-0.03754,-0.07202,0.06671
POAL,24MAR19,2024.2136,60388,2306,2,-51.1,-1905.45849,-3328320.93662,76.73968,0.0075,0.00071,0.00081,0.00304,-0.00619,-0.02634,0.09999
POAL,24MAR20,2024.2163,60389,2306,3,-51.1,-1905.45779,-3328320.93613,76.73546,0.0075,0.00067,0.00077,0.00279,-0.01725,-0.02413,0.08489
POAL,24MAR21,2024.2190,60390,2306,4,-51.1,-1905.46104,-3328320.93821,76.73671,0.0075,0.00072,0.00081,0.00300,-0.05217,-0.04514,0.05941
POAL,24MAR22,2024.2218,60391,2306,5,-51.1,-1905.46073,-3328320.93622,76.73312,0.0075,0.00069,0.00077,0.00278,-0.04011,-0.00878,0.08698
POAL,24MAR23,2024.2245,60392,2306,6,-51.1,-1905.45959,-3328320.93567,76.72836,0.0075,0.00067,0.00076,0.00274,-0.04130,-0.01979,0.07644
POAL,24MAR24,2024.2272,60393,2307,0,-51.1,-1905.45935,-3328320.93627,76.73254,0.0075,0.00069,0.00076,0.00277,-0.03204,-0.05023,0.07782
POAL,24MAR25,2024.2300,60394,2307,1,-51.1,-1905.45776,-3328320.93534,76.74207,0.0075,0.00070,0.00077,0.00281,-0.05048,-0.04848,0.10674
POAL,24MAR26,2024.2327,60395,2307,2,-51.1,-1905.45891,-3328320.93575,76.73492,0.0075,0.00068,0.00079,0.00280,-0.05256,-0.03352,0.07168
POAL,24MAR27,2024.2355,60396,2307,3,-51.1,-1905.46092,-3328320.93563,76.74022,0.0075,0.00067,0.00076,0.00271,-0.04010,-0.03511,0.07667
POAL,24MAR28,2024.2382,60397,2307,4,-51.1,-1905.45914,-3328320.93366,76.73762,0.0075,0.00068,0.00077,0.00281,-0.01853,0.00263,0.10815
POAL,24MAR29,2024.2409,60398,2307,5,-51.1,-1905.45740,-3328320.93292,76.73220,0.0075,0.00070,0.00081,0.00300,-0.04169,-0.03952,0.04827
POAL,24MAR30,2024.2437,60399,2307,6,-51.1,-1905.45848,-3328320.93412,76.73545,0.0075,0.00070,0.00078,0.00285,-0.05418,-0.00738,0.08514
POAL,24MAR31,2024.2464,60400,2308,0,-51.1,-1905.45806,-3328320.93463,76.73886,0.0075,0.00068,0.00077,0.00283,-0.03186,-0.00885,0.08159
POAL,24APR01,2024.2491,60401,2308,1,-51.1,-1905.45878,-3328320.93797,76.73537,0.0075,0.00069,0.00078,0.00290,-0.01091,-0.04204,0.07901
POAL,24APR02,2024.2519,60402,2308,2,-51.1,-1905.45796,-3328320.93459,76.74106,0.0075,0.00067,0.00076,0.00275,-0.02899,-0.03039,0.09970
POAL,24APR03,2024.2546,60403,2308,3,-51.1,-1905.45851,-3328320.93466,76.73402,0.0075,0.00067,0.00076,0.00276,-0.02201,-0.02901,0.08967
POAL,24APR04,2024.2574,60404,2308,4,-51.1,-1905.45786,-3328320.93381,76.73415,0.0075,0.00070,0.00079,0.00296,-0.01619,-0.04242,0.06441
POAL,24APR06,2024.2628,60406,2308,6,-51.1,-1905.45852,-3328320.93315,76.73169,0.0075,0.00067,0.00076,0.00276,-0.03196,-0.02356,0.09908
POAL,24APR07,2024.2656,60407,2309,0,-51.1,-1905.45587,-3328320.93408,76.73142,0.0075,0.00069,0.00078,0.00291,-0.01075,-0.02245,0.08035
POAL,24APR08,2024.2683,60408,2309,1,-51.1,-1905.45846,-3328320.93497,76.73056,0.0075,0.00068,0.00075,0.00274,-0.03566,-0.04794,0.08849
POAL,24APR09,2024.2710,60409,2309,2,-51.1,-1905.45709,-3328320.93651,76.73823,0.0075,0.00068,0.00076,0.00278,-0.02739,-0.03586,0.08030
POAL,24APR10,2024.2738,60410,2309,3,-51.1,-1905.45938,-3328320.93328,76.73238,0.0075,0.00069,0.00078,0.00286,-0.04537,-0.05907,0.08339
POAL,24APR11,2024.2765,60411,2309,4,-51.1,-1905.45932,-3328320.93507,76.73966,0.0075,0.00068,0.00076,0.00278,-0.03138,-0.03358,0.08516
POAL,24APR12,2024.2793,60412,2309,5,-51.1,-1905.45795,-3328320.93445,76.73505,0.0075,0.00067,0.00075,0.00275,-0.03637,-0.03644,0.10792
POAL,24APR13,2024.2820,60413,2309,6,-51.1,-1905.45845,-3328320.93413,76.73388,0.0075,0.00068,0.00076,0.00276,-0.01767,-0.02048,0.08087
POAL,24APR14,2024.2847,60414,2310,0,-51.1,-1905.45891,-3328320.93603,76.73592,0.0075,0.00068,0.00077,0.00280,-0.03034,-0.02991,0.07645
POAL,24APR15,2024.2875,60415,2310,1,-51.1,-1905.45958,-3328320.93570,76.74205,0.0075,0.00069,0.00078,0.00289,-0.01833,-0.00193,0.08919
POAL,24APR16,2024.2902,60416,2310,2,-51.1,-1905.45971,-3328320.92754,76.73094,0.0075,0.00071,0.00080,0.00294,-0.06511,-0.02487,0.06016
POAL,24APR17,2024.2930,60417,2310,3,-51.1,-1905.46234,-3328320.93092,76.72887,0.0075,0.00068,0.00076,0.00278,-0.03148,-0.04179,0.10475
POAL,24APR18,2024.2957,60418,2310,4,-51.1,-1905.45983,-3328320.93601,76.72445,0.0075,0.00068,0.00076,0.00275,-0.04002,-0.01943,0.08724
POAL,24APR19,2024.2984,60419,2310,5,-51.1,-1905.45821,-3328320.93270,76.72898,0.0075,0.00066,0.00075,0.00271,-0.03823,-0.04265,0.09426
POAL,24APR20,2024.3012,60420,2310,6,-51.1,-1905.45992,-3328320.93353,76.72734,0.0075,0.00067,0.00075,0.00271,-0.03336,-0.04504,0.09619
POAL,24APR21,2024.3039,60421,2311,0,-51.1,-1905.46402,-3328320.93495,76.72899,0.0075,0.00068,0.00076,0.00275,-0.04105,-0.03204,0.08639
POAL,24APR22,2024.3066,60422,2311,1,-51.1,-1905.45758,-3328320.93515,76.72746,0.0075,0.00068,0.00077,0.00278,-0.02323,-0.01975,0.08006
POAL,24APR23,2024.3094,60423,2311,2,-51.1,-1905.45797,-3328320.93484,76.72953,0.0075,0.00068,0.00077,0.00281,-0.04322,-0.04822,0.07358
POAL,24APR24,2024.3121,60424,2311,3,-51.1,-1905.46001,-3328320.93720,76.72961,0.0075,0.00068,0.00077,0.00281,-0.01545,-0.04165,0.07977
POAL,24APR25,2024.3149,60425,2311,4,-51.1,-1905.45949,-3328320.93666,76.72768,0.0075,0.00068,0.00077,0.00280,-0.03533,-0.02837,0.08107
POAL,24APR26,2024.3176,60426,2311,5,-51.1,-1905.45678,-3328320.93411,76.73471,0.0075,0.00071,0.00081,0.00300,0.00939,0.01817,0.06125
POAL,24APR27,2024.3203,60427,2311,6,-51.1,-1905.45846,-3328320.93705,76.72014,0.0075,0.00072,0.00080,0.00301,-0.01430,0.00203,0.09985
POAL,24APR28,2024.3231,60428,2312,0,-51.1,-1905.45966,-3328320.93427,76.72764,0.0075,0.00069,0.00078,0.00286,-0.02309,-0.05069,0.08086
POAL,24APR29,2024.3258,60429,2312,1,-51.1,-1905.45769,-3328320.93478,76.72868,0.0075,0.00072,0.00080,0.00302,-0.00522,-0.02930,0.12013
POAL,24APR30,2024.3285,60430,2312,2,-51.1,-1905.45827,-3328320.93399,76.70609,0.0075,0.00074,0.00082,0.00315,-0.03193,-0.01608,0.12458
POAL,24MAY01,2024.3313,60431,2312,3,-51.1,-1905.46042,-3328320.93303,76.72499,0.0075,0.00075,0.00085,0.00324,0.02213,-0.02985,0.10530
POAL,24MAY02,2024.3340,60432,2312,4,-51.1,-1905.45950,-3328320.93608,76.73823,0.0075,0.00072,0.00081,0.00304,0.00789,-0.01561,0.10621
POAL,24MAY03,2024.3368,60433,2312,5,-51.1,-1905.45872,-3328320.93371,76.72260,0.0075,0.00067,0.00077,0.00277,-0.01503,-0.03340,0.08141
POAL,24MAY04,2024.3395,60434,2312,6,-51.1,-1905.46089,-3328320.93807,76.72141,0.0075,0.00070,0.00078,0.00288,0.00540,-0.01867,0.08033
POAL,24MAY05,2024.3422,60435,2313,0,-51.1,-1905.46283,-3328320.93617,76.71534,0.0075,0.00072,0.00080,0.00301,-0.01571,-0.04754,0.10294
POAL,24MAY06,2024.3450,60436,2313,1,-51.1,-1905.46385,-3328320.93878,76.72838,0.0075,0.00070,0.00079,0.00292,-0.00295,-0.01337,0.09777
POAL,24MAY07,2024.3477,60437,2313,2,-51.1,-1905.45912,-3328320.93555,76.71344,0.0075,0.00069,0.00078,0.00282,-0.00498,-0.01807,0.04135
POAL,24MAY08,2024.3504,60438,2313,3,-51.1,-1905.45733,-3328320.94074,76.73258,0.0075,0.00071,0.00081,0.00304,0.01231,-0.02154,0.10246
POAL,24MAY09,2024.3532,60439,2313,4,-51.1,-1905.46087,-3328320.93726,76.71890,0.0075,0.00069,0.00078,0.00289,0.01512,-0.01795,0.11243
POAL,24MAY10,2024.3559,60440,2313,5,-51.1,-1905.46066,-3328320.93580,76.72001,0.0075,0.00072,0.00083,0.00306,-0.00384,-0.05901,0.05221
POAL,24MAY11,2024.3587,60441,2313,6,-51.1,-1905.46203,-3328320.93453,76.72183,0.0075,0.00076,0.00085,0.00323,0.00475,0.03531,0.06139
POAL,24MAY12,2024.3614,60442,2314,0,-51.1,-1905.46291,-3328320.93792,76.72382,0.0075,0.00071,0.00080,0.00300,0.01227,0.00769,0.09975
POAL,24MAY13,2024.3641,60443,2314,1,-51.1,-1905.46470,-3328320.93617,76.71300,0.0075,0.00069,0.00078,0.00283,-0.01793,-0.03763,0.07521
POAL,24MAY14,2024.3669,60444,2314,2,-51.1,-1905.46524,-3328320.93470,76.71853,0.0075,0.00067,0.00076,0.00273,-0.01404,-0.03099,0.10369
POAL,24MAY15,2024.3696,60445,2314,3,-51.1,-1905.46540,-3328320.93354,76.72045,0.0075,0.00068,0.00076,0.00271,-0.02384,-0.04651,0.08996
POAL,24MAY16,2024.3723,60446,2314,4,-51.1,-1905.46535,-3328320.93471,76.72463,0.0075,0.00068,0.00077,0.00274,-0.01063,-0.02715,0.06866
POAL,24MAY17,2024.3751,60447,2314,5,-51.1,-1905.46467,-3328320.93444,76.71579,0.0075,0.00071,0.00080,0.00287,-0.00967,-0.03187,0.07141
POAL,24MAY18,2024.3778,60448,2314,6,-51.1,-1905.46405,-3328320.93425,76.71684,0.0075,0.00068,0.00076,0.00273,-0.01821,-0.04559,0.08538
POAL,24MAY19,2024.3806,60449,2315,0,-51.1,-1905.46308,-3328320.93334,76.71713,0.0075,0.00068,0.00077,0.00276,-0.02102,-0.03833,0.07227
POAL,24MAY20,2024.3833,60450,2315,1,-51.1,-1905.46298,-3328320.93473,76.71891,0.0075,0.00067,0.00075,0.00270,-0.01327,-0.03657,0.08888
POAL,24MAY21,2024.3860,60451,2315,2,-51.1,-1905.46387,-3328320.93466,76.72424,0.0075,0.00067,0.00075,0.00269,-0.02080,-0.05667,0.09759
POAL,24MAY22,2024.3888,60452,2315,3,-51.1,-1905.46261,-3328320.93493,76.72553,0.0075,0.00069,0.00079,0.00290,0.01280,-0.00398,0.11793
POAL,24MAY23,2024.3915,60453,2315,4,-51.1,-1905.46153,-3328320.93312,76.73413,0.0075,0.00072,0.00081,0.00304,0.00998,-0.00803,0.10434
POAL,24MAY24,2024.3943,60454,2315,5,-51.1,-1905.46300,-3328320.93555,76.72063,0.0075,0.00069,0.00077,0.00280,0.00626,-0.02315,0.09966
POAL,24MAY25,2024.3970,60455,2315,6,-51.1,-1905.46579,-3328320.93296,76.71590,0.0075,0.00068,0.00075,0.00270,-0.02594,-0.04400,0.08464
POAL,24MAY26,2024.3997,60456,2316,0,-51.1,-1905.46574,-3328320.93385,76.71494,0.0075,0.00069,0.00077,0.00274,-0.06006,-0.04771,0.07814
POAL,24MAY27,2024.4025,60457,2316,1,-51.1,-1905.46493,-3328320.93435,76.71597,0.0075,0.00068,0.00077,0.00278,-0.01208,-0.06452,0.07831
POAL,24MAY28,2024.4052,60458,2316,2,-51.1,-1905.46478,-3328320.93278,76.72097,0.0075,0.00068,0.00076,0.00275,-0.01690,-0.05382,0.09513
