Date,Decimal Date,MJD,Up
2022-08-13 06:00:00,2022.615331964408,59804.25,-0.0010417118901386
2022-08-13 09:00:00,2022.6156741957564,59804.375,-0.0010556795168668
2022-08-13 12:00:00,2022.6160164271048,59804.5,-0.0010524339741095
2022-08-13 15:00:00,2022.616358658453,59804.625,-0.001062735915184
2022-08-13 18:00:00,2022.6167008898015,59804.75,-0.0010237206006422
2022-08-13 21:00:00,2022.61704312115,59804.875,-0.0008869162993505597
2022-08-14 00:00:00,2022.6173853524983,59805.0,-0.0007329949294216931
2022-08-14 03:00:00,2022.6177275838468,59805.125,-0.000754999986384064
2022-08-14 06:00:00,2022.618069815195,59805.25,-0.0006539731984958053
2022-08-14 09:00:00,2022.6184120465434,59805.375,-0.00033246507518924773
2022-08-14 12:00:00,2022.6187542778919,59805.5,-0.00013947661500424147
2022-08-14 15:00:00,2022.6190965092403,59805.625,0.00016994299949146807
2022-08-14 18:00:00,2022.6194387405887,59805.75,0.0005531341303139925
2022-08-14 21:00:00,2022.619780971937,59805.875,0.0008483994170092046
2022-08-15 00:00:00,2022.6201232032854,59806.0,0.0012599690817296
2022-08-15 03:00:00,2022.6204654346338,59806.125,0.0016568270511925
2022-08-15 06:00:00,2022.6208076659823,59806.25,0.0020178779959678
2022-08-15 09:00:00,2022.6211498973305,59806.375,0.0025269836187362
2022-08-15 12:00:00,2022.621492128679,59806.5,0.0026819489430636
2022-08-15 15:00:00,2022.6218343600274,59806.625,0.0029587680473923
2022-08-15 18:00:00,2022.6221765913758,59806.75,0.0030211098492145
2022-08-15 21:00:00,2022.6225188227243,59806.875,0.0032356553710997
2022-08-16 00:00:00,2022.6228610540725,59807.0,0.002833783859387
2022-08-16 03:00:00,2022.623203285421,59807.125,0.0023218647111207
2022-08-16 06:00:00,2022.6235455167694,59807.25,0.0019673770293593
2022-08-16 09:00:00,2022.6238877481178,59807.375,0.0017933944473043
2022-08-16 12:00:00,2022.624229979466,59807.5,0.0016012963606044
2022-08-16 15:00:00,2022.6245722108144,59807.625,0.0015074954135343
2022-08-16 18:00:00,2022.624914442163,59807.75,0.0014391152653843
2022-08-16 21:00:00,2022.6252566735113,59807.875,0.0013897730968892
2022-08-17 00:00:00,2022.6255989048598,59808.0,0.0015501697780564
2022-08-17 03:00:00,2022.625941136208,59808.125,0.0016976500628516
2022-08-17 06:00:00,2022.6262833675564,59808.25,0.0018641337519511
2022-08-17 09:00:00,2022.6266255989049,59808.375,0.0020783790387213
2022-08-17 12:00:00,2022.6269678302533,59808.5,0.0021045003086328
2022-08-17 15:00:00,2022.6273100616017,59808.625,0.0021360316313803
2022-08-17 18:00:00,2022.62765229295,59808.75,0.0021013792138546
2022-08-17 21:00:00,2022.6279945242984,59808.875,0.0021385159343481
